Frame:1 FPS:19.5462 iou:0.997351
Frame:273 FPS:19.8507 iou:0.469484
Frame:274 FPS:20.1422 iou:0.468822
Frame:275 FPS:19.2604 iou:0.472467
Frame:276 FPS:19.4223 iou:0.471296
Frame:277 FPS:19.8781 iou:0.471732
Frame:278 FPS:19.29 iou:0.473088
Frame:279 FPS:19.4341 iou:0.470566
Frame:280 FPS:19.9689 iou:0.471583
Frame:281 FPS:19.711 iou:0.475782
Frame:282 FPS:19.4508 iou:0.47596
Frame:283 FPS:20.588 iou:0.47596
Frame:284 FPS:19.5647 iou:0.47596
Frame:285 FPS:19.2154 iou:0.47596
Frame:286 FPS:19.7116 iou:0.472395
Frame:287 FPS:18.9857 iou:0.470632
Frame:288 FPS:18.3946 iou:0.467146
Frame:289 FPS:20.1205 iou:0.47039
Frame:290 FPS:19.258 iou:0.471465
Frame:291 FPS:19.7757 iou:0.470044
Frame:292 FPS:20.217 iou:0.471434
Frame:293 FPS:19.8918 iou:0.473589
Frame:294 FPS:19.9778 iou:0.477015
Frame:295 FPS:20.015 iou:0.477015
Frame:296 FPS:18.4556 iou:0.477015
Frame:297 FPS:19.5526 iou:0.477015
Frame:298 FPS:20.6887 iou:0.477015
Frame:299 FPS:19.0233 iou:0.477015
Frame:300 FPS:19.28 iou:0.477015
Frame:301 FPS:19.6767 iou:0.477015
Frame:302 FPS:19.4108 iou:0.477012
Frame:303 FPS:19.6948 iou:0.471957
Frame:304 FPS:20.2815 iou:0.472468
Frame:305 FPS:19.3011 iou:0.474331
Frame:306 FPS:19.4864 iou:0.473799
Frame:307 FPS:20.0845 iou:0.47084
Frame:308 FPS:19.3512 iou:0.469094
Frame:309 FPS:19.1278 iou:0.466179
Frame:310 FPS:19.816 iou:0.462209
Frame:311 FPS:19.4011 iou:0.457568
Frame:312 FPS:19.7458 iou:0.458437
Frame:313 FPS:20.1375 iou:0.457164
Frame:314 FPS:19.3466 iou:0.460154
Frame:315 FPS:18.672 iou:0.461424
Frame:316 FPS:20.6683 iou:0.475088
Frame:317 FPS:19.3626 iou:0.475562
Frame:318 FPS:19.3205 iou:0.462023
Frame:319 FPS:19.4456 iou:0.465144
Frame:320 FPS:16.0222 iou:0.474823
Frame:321 FPS:15.653 iou:0.459284
Frame:322 FPS:16.4865 iou:0.461946
Frame:323 FPS:19.165 iou:0.461429
Frame:324 FPS:18.8242 iou:0.464383
Frame:325 FPS:19.5752 iou:0.465252
Frame:326 FPS:18.4609 iou:0.46644
Frame:327 FPS:19.3215 iou:0.467734
Frame:328 FPS:19.9944 iou:0.46617
Frame:329 FPS:19.1587 iou:0.468006
Frame:330 FPS:18.9515 iou:0.466926
Frame:331 FPS:19.8545 iou:0.464044
Frame:332 FPS:19.0297 iou:0.461142
Frame:333 FPS:19.6708 iou:0.458734
Frame:334 FPS:19.9358 iou:0.458734
Frame:335 FPS:19.6113 iou:0.458734
Frame:336 FPS:19.0658 iou:0.458734
Frame:337 FPS:19.6965 iou:0.457142
Frame:338 FPS:19.2446 iou:0.455538
Frame:339 FPS:18.6316 iou:0.45392
Frame:340 FPS:20.1704 iou:0.450847
Frame:341 FPS:19.301 iou:0.449325
Frame:342 FPS:19.5913 iou:0.446314
Frame:343 FPS:19.964 iou:0.444737
Frame:344 FPS:19.6641 iou:0.444737
Frame:345 FPS:19.6632 iou:0.443148
Frame:346 FPS:20.0409 iou:0.446117
Frame:347 FPS:19.8442 iou:0.447617
Frame:348 FPS:19.1612 iou:0.450646
Frame:349 FPS:19.9866 iou:0.447617
Frame:350 FPS:19.3001 iou:0.446117
Frame:351 FPS:18.5594 iou:0.443148
Frame:352 FPS:19.5208 iou:0.443148
Frame:353 FPS:15.4677 iou:0.443148
Frame:354 FPS:16.3848 iou:0.443148
Frame:355 FPS:15.5342 iou:0.443148
Frame:356 FPS:19.5552 iou:0.443148
Frame:357 FPS:19.2365 iou:0.443148
Frame:358 FPS:20.1819 iou:0.443148
Frame:359 FPS:19.5204 iou:0.443148
Frame:360 FPS:20.0481 iou:0.443148
Frame:361 FPS:20.1247 iou:0.43993
Frame:362 FPS:18.9039 iou:0.438301
Frame:363 FPS:19.8223 iou:0.435002
Frame:364 FPS:20.0972 iou:0.435002
Frame:365 FPS:19.2735 iou:0.435002
Frame:366 FPS:19.9017 iou:0.435002
Frame:367 FPS:19.4374 iou:0.435002
Frame:368 FPS:19.9561 iou:0.435002
Frame:369 FPS:19.3389 iou:0.435002
Frame:370 FPS:19.796 iou:0.430781
Frame:371 FPS:19.0215 iou:0.426641
Frame:372 FPS:19.6318 iou:0.422579
Frame:373 FPS:20.0512 iou:0.422579
Frame:374 FPS:19.1363 iou:0.422579
Frame:375 FPS:20.0323 iou:0.422579
Frame:376 FPS:20.3996 iou:0.422579
Frame:377 FPS:19.4924 iou:0.422579
Frame:378 FPS:19.6459 iou:0.422579
Frame:379 FPS:19.9807 iou:0.422579
Frame:380 FPS:18.9467 iou:0.422579
Frame:381 FPS:19.2649 iou:0.422579
Frame:382 FPS:20.014 iou:0.422579
Frame:383 FPS:18.9989 iou:0.422579
Frame:384 FPS:18.5885 iou:0.422579
Frame:385 FPS:20.1228 iou:0.423924
Frame:386 FPS:19.2413 iou:0.426641
Frame:387 FPS:19.583 iou:0.428012
Frame:388 FPS:19.8406 iou:0.428012
Frame:389 FPS:18.9535 iou:0.428012
Frame:390 FPS:19.0136 iou:0.428012
Frame:391 FPS:19.6309 iou:0.424764
Frame:392 FPS:18.916 iou:0.42146
Frame:393 FPS:19.3009 iou:0.418099
Frame:394 FPS:20.4797 iou:0.421766
Frame:395 FPS:19.8483 iou:0.418099
Frame:396 FPS:19.4484 iou:0.418099
Frame:397 FPS:19.946 iou:0.418099
Frame:398 FPS:16.1658 iou:0.419416
Frame:399 FPS:16.0052 iou:0.419416
Frame:400 FPS:16.4676 iou:0.420741
Frame:401 FPS:19.1868 iou:0.420741
Frame:402 FPS:19.627 iou:0.422074
Frame:403 FPS:19.8914 iou:0.420741
Frame:404 FPS:18.7529 iou:0.420741
Frame:405 FPS:18.9958 iou:0.419416
Frame:406 FPS:19.7837 iou:0.418099
Frame:407 FPS:18.3766 iou:0.41679
Frame:408 FPS:18.431 iou:0.419163
Frame:409 FPS:17.9424 iou:0.420044
Frame:410 FPS:16.0064 iou:0.410565
Frame:411 FPS:15.5287 iou:0.404566
Frame:412 FPS:16.4181 iou:0.402216
Frame:413 FPS:15.3425 iou:0.405347
Frame:414 FPS:15.4741 iou:0.40653
Frame:415 FPS:16.1161 iou:0.403553
Frame:416 FPS:15.6542 iou:0.401218
Frame:417 FPS:14.3301 iou:0.396164
Frame:418 FPS:16.8697 iou:0.412206
Frame:419 FPS:15.5884 iou:0.41679
Frame:420 FPS:16.0715 iou:0.415318
Frame:421 FPS:17.1272 iou:0.409986
Frame:422 FPS:16.5193 iou:0.409986
Frame:423 FPS:16.5102 iou:0.408321
Frame:424 FPS:16.8587 iou:0.408321
Frame:425 FPS:18.1433 iou:0.408321
Frame:426 FPS:18.5441 iou:0.408321
Frame:427 FPS:20.1678 iou:0.411876
Frame:428 FPS:18.8502 iou:0.409577
Frame:429 FPS:18.6394 iou:0.409577
Frame:430 FPS:20.258 iou:0.406181
Frame:431 FPS:19.1977 iou:0.400971
Frame:432 FPS:18.1067 iou:0.394149
Frame:433 FPS:19.6411 iou:0.394149
Frame:434 FPS:19.2101 iou:0.397419
Frame:435 FPS:18.8883 iou:0.394149
Frame:436 FPS:20.1408 iou:0.393892
Frame:437 FPS:18.9846 iou:0.388288
Frame:438 FPS:19.2092 iou:0.384854
Frame:439 FPS:19.9393 iou:0.388152
Frame:440 FPS:19.413 iou:0.384854
Frame:441 FPS:19.497 iou:0.388152
Frame:442 FPS:19.0437 iou:0.388152
Frame:443 FPS:18.6647 iou:0.383198
Frame:444 FPS:18.4173 iou:0.383198
Frame:445 FPS:19.9513 iou:0.383198
Frame:446 FPS:18.8741 iou:0.386434
Frame:447 FPS:19.24 iou:0.383198
Frame:448 FPS:20.3031 iou:0.383198
Frame:449 FPS:19.3005 iou:0.383198
Frame:450 FPS:19.4289 iou:0.383198
Frame:451 FPS:19.7307 iou:0.383198
Frame:452 FPS:18.7238 iou:0.383198
Frame:453 FPS:19.3756 iou:0.383198
Frame:454 FPS:21.26 iou:0.383198
Frame:455 FPS:19.0435 iou:0.386434
Frame:456 FPS:19.3917 iou:0.386434
Frame:457 FPS:19.9198 iou:0.383198
Frame:458 FPS:19.1889 iou:0.383198
Frame:459 FPS:19.1195 iou:0.386434
Frame:460 FPS:19.4062 iou:0.386434
Frame:461 FPS:18.8366 iou:0.386434
Frame:462 FPS:19.3809 iou:0.383198
Frame:463 FPS:19.5504 iou:0.383198
Frame:464 FPS:18.7533 iou:0.386434
Frame:465 FPS:19.1071 iou:0.386434
Frame:466 FPS:19.7813 iou:0.379837
Frame:467 FPS:19.6041 iou:0.378132
Frame:468 FPS:19.9189 iou:0.374672
Frame:469 FPS:20.9976 iou:0.371594
Frame:470 FPS:19.2633 iou:0.377595
Frame:471 FPS:20.0107 iou:0.377595
Frame:472 FPS:20.3084 iou:0.377595
Frame:473 FPS:18.8933 iou:0.374672
Frame:474 FPS:19.0488 iou:0.374672
Frame:475 FPS:19.7453 iou:0.3736
Frame:476 FPS:18.5105 iou:0.372534
Frame:477 FPS:19.4184 iou:0.371474
Frame:478 FPS:19.9922 iou:0.371474
Frame:479 FPS:19.1453 iou:0.371474
Frame:480 FPS:19.7004 iou:0.371474
Frame:481 FPS:20.0616 iou:0.371474
Frame:482 FPS:20.3069 iou:0.371474
Frame:483 FPS:19.9737 iou:0.371474
Frame:484 FPS:20.4313 iou:0.371474
Frame:485 FPS:19.6032 iou:0.371474
Frame:486 FPS:20.0709 iou:0.368386
Frame:487 FPS:21.3155 iou:0.371474
Frame:488 FPS:19.7937 iou:0.371474
Frame:489 FPS:19.6138 iou:0.371474
Frame:490 FPS:20.3616 iou:0.371474
Frame:491 FPS:19.7934 iou:0.371474
Frame:492 FPS:20.236 iou:0.371474
Frame:493 FPS:20.156 iou:0.371474
Frame:494 FPS:19.8699 iou:0.371474
Frame:495 FPS:20.9703 iou:0.368386
Frame:496 FPS:21.0866 iou:0.371474
Frame:497 FPS:19.6752 iou:0.371474
Frame:498 FPS:19.9694 iou:0.371474
Frame:499 FPS:20.6934 iou:0.368386
Frame:500 FPS:20.0096 iou:0.371474
Frame:501 FPS:20.8116 iou:0.368386
Frame:502 FPS:21.1483 iou:0.368003
Frame:503 FPS:19.1076 iou:0.366242
Frame:504 FPS:19.1922 iou:0.362665
Frame:505 FPS:20.1344 iou:0.362665
Frame:506 FPS:19.1003 iou:0.362665
Frame:507 FPS:19.7505 iou:0.362665
Frame:508 FPS:19.9661 iou:0.362665
Frame:509 FPS:18.6044 iou:0.359887
Frame:510 FPS:19.3123 iou:0.362665
Frame:511 FPS:20.489 iou:0.359887
Frame:512 FPS:20.0532 iou:0.359887
Frame:513 FPS:20.1928 iou:0.359887
Frame:514 FPS:21.2494 iou:0.364691
Frame:515 FPS:19.3475 iou:0.365713
Frame:516 FPS:20.6661 iou:0.365019
Frame:517 FPS:19.7463 iou:0.365019
Frame:518 FPS:21.0402 iou:0.365019
Frame:519 FPS:19.5587 iou:0.365019
Frame:520 FPS:20.2642 iou:0.365019
Frame:521 FPS:19.7604 iou:0.365019
Frame:522 FPS:20.0115 iou:0.367773
Frame:523 FPS:20.9815 iou:0.365019
Frame:524 FPS:19.4298 iou:0.365019
Frame:525 FPS:20.4377 iou:0.365019
Frame:526 FPS:20.9121 iou:0.365019
Frame:527 FPS:19.9214 iou:0.365019
Frame:528 FPS:20.3871 iou:0.365019
Frame:529 FPS:19.9357 iou:0.367773
Frame:530 FPS:19.6305 iou:0.365019
Frame:531 FPS:19.7916 iou:0.365019
Frame:532 FPS:21.9092 iou:0.365019
Frame:533 FPS:19.5822 iou:0.365019
Frame:534 FPS:20.6683 iou:0.365019
Frame:535 FPS:21.4895 iou:0.365019
Frame:536 FPS:19.3681 iou:0.365019
Frame:537 FPS:19.5969 iou:0.367773
Frame:538 FPS:20.3218 iou:0.367773
Frame:539 FPS:19.5937 iou:0.367773
Frame:540 FPS:20.7335 iou:0.365019
Frame:541 FPS:21.2615 iou:0.362416
Frame:542 FPS:18.49 iou:0.361582
Frame:543 FPS:20.5417 iou:0.3588
Frame:544 FPS:21.0043 iou:0.359809
Frame:545 FPS:19.5274 iou:0.360823
Frame:546 FPS:19.7427 iou:0.364239
Frame:547 FPS:20.6287 iou:0.36625
Frame:548 FPS:19.5616 iou:0.365714
Frame:549 FPS:20.6908 iou:0.368885
Frame:550 FPS:21.5003 iou:0.368241
Frame:551 FPS:19.353 iou:0.36625
Frame:552 FPS:20.2342 iou:0.364239
Frame:553 FPS:20.0178 iou:0.364239
Frame:554 FPS:18.7436 iou:0.361476
Frame:555 FPS:19.882 iou:0.356513
Frame:556 FPS:20.5 iou:0.358567
Frame:557 FPS:18.854 iou:0.361843
Frame:558 FPS:19.9215 iou:0.359926
Frame:559 FPS:20.3037 iou:0.35979
Frame:560 FPS:18.9387 iou:0.360938
Frame:561 FPS:19.105 iou:0.362004
Frame:562 FPS:19.0942 iou:0.366917
Frame:563 FPS:18.8263 iou:0.369204
Frame:564 FPS:20.2009 iou:0.374584
Frame:565 FPS:22.2177 iou:0.375714
Frame:566 FPS:19.1282 iou:0.373994
Frame:567 FPS:20.2742 iou:0.371287
Frame:568 FPS:20.4979 iou:0.375882
Frame:569 FPS:16.4919 iou:0.376519
Frame:570 FPS:20.048 iou:0.377854
Frame:571 FPS:20.3419 iou:0.375403
Frame:572 FPS:18.7835 iou:0.374343
Frame:573 FPS:19.9577 iou:0.371319
Frame:574 FPS:20.6936 iou:0.373234
Frame:575 FPS:17.8397 iou:0.370953
Frame:576 FPS:19.9389 iou:0.372262
Frame:577 FPS:21.5727 iou:0.375402
Frame:578 FPS:19.1409 iou:0.372925
Frame:579 FPS:20.1087 iou:0.369139
Frame:580 FPS:19.3089 iou:0.367807
Frame:581 FPS:19.2181 iou:0.362231
Frame:582 FPS:19.0328 iou:0.360701
Frame:583 FPS:19.7994 iou:0.36682
Frame:584 FPS:19.4088 iou:0.354521
Frame:585 FPS:19.5662 iou:0.347827
Frame:586 FPS:19.2077 iou:0.348343
Frame:587 FPS:20.2705 iou:0.353244
Frame:588 FPS:19.7961 iou:0.35582
Frame:589 FPS:20.099 iou:0.351594
Frame:590 FPS:20.5658 iou:0.356829
Frame:591 FPS:19.6587 iou:0.350644
Frame:592 FPS:19.8958 iou:0.354143
Frame:593 FPS:21.2452 iou:0.356857
Frame:594 FPS:18.7291 iou:0.351381
Frame:595 FPS:20.0152 iou:0.352397
Frame:596 FPS:21.1525 iou:0.353462
Frame:597 FPS:19.4944 iou:0.356684
Frame:598 FPS:19.7952 iou:0.355599
Frame:599 FPS:20.0744 iou:0.366777
Frame:600 FPS:19.5619 iou:0.360066
Frame:601 FPS:20.156 iou:0.358508
Frame:602 FPS:20.2218 iou:0.37409
Frame:603 FPS:19.4412 iou:0.371578
Frame:604 FPS:20.3564 iou:0.374774
Frame:605 FPS:20.8255 iou:0.36753
Frame:606 FPS:19.3245 iou:0.369121
Frame:607 FPS:20.1029 iou:0.368458
Frame:608 FPS:19.9681 iou:0.37752
Frame:609 FPS:19.237 iou:0.38366
Frame:610 FPS:19.9248 iou:0.379554
Frame:611 FPS:22.1079 iou:0.365799
