Frame:1 FPS:18.9745 iou:0.997885
Frame:230 FPS:23.1259 iou:0.447701
Frame:231 FPS:22.5065 iou:0.445143
Frame:232 FPS:22.6129 iou:0.445143
Frame:233 FPS:22.6481 iou:0.445143
Frame:234 FPS:22.8555 iou:0.445143
Frame:235 FPS:22.3333 iou:0.445143
Frame:236 FPS:22.5 iou:0.445143
Frame:237 FPS:22.442 iou:0.445143
Frame:238 FPS:22.304 iou:0.438231
Frame:239 FPS:23.2053 iou:0.429722
Frame:240 FPS:22.5762 iou:0.423185
Frame:241 FPS:23.1982 iou:0.418457
Frame:242 FPS:23.6942 iou:0.416132
Frame:243 FPS:23.194 iou:0.411559
Frame:244 FPS:22.5354 iou:0.41156
Frame:245 FPS:23.11 iou:0.411559
Frame:246 FPS:22.2297 iou:0.411559
Frame:247 FPS:21.7564 iou:0.411559
Frame:248 FPS:22.7841 iou:0.411559
Frame:249 FPS:22.6066 iou:0.41156
Frame:250 FPS:23.0596 iou:0.411559
Frame:251 FPS:22.7145 iou:0.411559
Frame:252 FPS:22.8274 iou:0.395579
Frame:253 FPS:23.027 iou:0.395578
Frame:254 FPS:22.5496 iou:0.395578
Frame:255 FPS:22.7635 iou:0.395578
Frame:256 FPS:22.6754 iou:0.395578
Frame:257 FPS:23.2458 iou:0.395578
Frame:258 FPS:22.7051 iou:0.395578
Frame:259 FPS:22.8453 iou:0.403335
Frame:260 FPS:23.0954 iou:0.407328
Frame:261 FPS:23.1944 iou:0.415557
Frame:262 FPS:22.653 iou:0.407328
Frame:263 FPS:22.9163 iou:0.403335
Frame:264 FPS:23.1432 iou:0.395578
Frame:265 FPS:22.6733 iou:0.425426
Frame:266 FPS:22.8927 iou:0.438399
Frame:267 FPS:23.1234 iou:0.482372
Frame:268 FPS:22.8683 iou:0.473432
Frame:269 FPS:20.5309 iou:0.46302
Frame:270 FPS:20.1964 iou:0.457224
Frame:271 FPS:20.4568 iou:0.457224
Frame:272 FPS:23.54 iou:0.457224
Frame:273 FPS:24.3093 iou:0.457224
Frame:274 FPS:23.7809 iou:0.45467
Frame:275 FPS:22.7072 iou:0.449646
Frame:276 FPS:22.8465 iou:0.447176
Frame:277 FPS:22.7418 iou:0.437661
Frame:278 FPS:21.9049 iou:0.433054
Frame:279 FPS:22.3768 iou:0.424125
Frame:280 FPS:22.089 iou:0.424125
Frame:281 FPS:22.0033 iou:0.424125
Frame:282 FPS:22.2741 iou:0.424125
Frame:283 FPS:22.9131 iou:0.424125
Frame:284 FPS:23.2118 iou:0.424125
Frame:285 FPS:22.7998 iou:0.407656
Frame:286 FPS:22.9457 iou:0.419515
Frame:287 FPS:23.8973 iou:0.417247
Frame:288 FPS:23.4555 iou:0.412784
Frame:289 FPS:23.7363 iou:0.412784
Frame:290 FPS:23.8109 iou:0.412784
Frame:291 FPS:22.4325 iou:0.412785
Frame:292 FPS:23.2479 iou:0.412785
Frame:293 FPS:23.1032 iou:0.412784
Frame:294 FPS:22.9733 iou:0.412784
Frame:295 FPS:22.6974 iou:0.421475
Frame:296 FPS:23.0793 iou:0.425958
Frame:297 FPS:22.7363 iou:0.418319
Frame:298 FPS:23.4644 iou:0.409418
Frame:299 FPS:23.1387 iou:0.394646
Frame:300 FPS:21.881 iou:0.402294
Frame:301 FPS:23.0037 iou:0.402294
Frame:302 FPS:22.255 iou:0.382806
Frame:303 FPS:22.8998 iou:0.382806
Frame:304 FPS:22.1463 iou:0.386672
Frame:305 FPS:23.475 iou:0.390618
Frame:306 FPS:23.1019 iou:0.394646
Frame:307 FPS:22.9927 iou:0.410589
Frame:308 FPS:23.0762 iou:0.394645
Frame:309 FPS:21.8088 iou:0.410589
Frame:310 FPS:22.9675 iou:0.394645
Frame:311 FPS:23.4361 iou:0.394645
Frame:312 FPS:23.0589 iou:0.394645
Frame:313 FPS:23.0394 iou:0.394645
Frame:314 FPS:23.3901 iou:0.394645
Frame:315 FPS:23.053 iou:0.394645
Frame:316 FPS:23.1435 iou:0.390618
Frame:317 FPS:22.4965 iou:0.386672
Frame:318 FPS:21.4246 iou:0.382806
Frame:319 FPS:22.8231 iou:0.382806
Frame:320 FPS:22.0884 iou:0.382806
Frame:321 FPS:22.6586 iou:0.382806
Frame:322 FPS:22.6929 iou:0.378776
Frame:323 FPS:22.818 iou:0.376793
Frame:324 FPS:23.2028 iou:0.372888
Frame:325 FPS:22.7593 iou:0.384421
Frame:326 FPS:23.0012 iou:0.400955
Frame:327 FPS:22.7303 iou:0.41432
Frame:328 FPS:22.8121 iou:0.412185
Frame:329 FPS:22.4595 iou:0.412185
Frame:330 FPS:23.72 iou:0.410071
Frame:331 FPS:22.7777 iou:0.410071
Frame:332 FPS:22.1139 iou:0.410071
Frame:333 FPS:22.6156 iou:0.410071
Frame:334 FPS:22.9255 iou:0.410071
Frame:335 FPS:23.2995 iou:0.410071
Frame:336 FPS:23.4377 iou:0.410071
Frame:337 FPS:22.1893 iou:0.410071
Frame:338 FPS:22.7435 iou:0.394148
Frame:339 FPS:22.5356 iou:0.410071
Frame:340 FPS:23.1338 iou:0.394148
Frame:341 FPS:23.0658 iou:0.394148
Frame:342 FPS:22.9669 iou:0.394148
Frame:343 FPS:23.6352 iou:0.410071
Frame:344 FPS:23.9013 iou:0.394148
Frame:345 FPS:23.2294 iou:0.410071
Frame:346 FPS:22.8769 iou:0.410071
Frame:347 FPS:22.6558 iou:0.410071
Frame:348 FPS:22.5869 iou:0.410071
Frame:349 FPS:23.1509 iou:0.394148
Frame:350 FPS:23.3099 iou:0.394148
Frame:351 FPS:22.644 iou:0.394148
Frame:352 FPS:22.8458 iou:0.394148
Frame:353 FPS:22.8868 iou:0.394148
Frame:354 FPS:23.3971 iou:0.394148
Frame:355 FPS:22.5069 iou:0.394148
Frame:356 FPS:22.6413 iou:0.394148
Frame:357 FPS:22.3678 iou:0.394148
Frame:358 FPS:22.8685 iou:0.394148
Frame:359 FPS:22.8766 iou:0.394148
Frame:360 FPS:22.7498 iou:0.394148
Frame:361 FPS:23.202 iou:0.394148
Frame:362 FPS:19.8668 iou:0.394148
Frame:363 FPS:19.4098 iou:0.394148
Frame:364 FPS:20.0918 iou:0.394148
Frame:365 FPS:20.0037 iou:0.378842
Frame:366 FPS:19.6882 iou:0.378842
Frame:367 FPS:19.2791 iou:0.378842
Frame:368 FPS:20.3906 iou:0.378842
Frame:369 FPS:22.7848 iou:0.364131
Frame:370 FPS:22.738 iou:0.364131
Frame:371 FPS:23.4039 iou:0.336401
Frame:372 FPS:23.1993 iou:0.364131
Frame:373 FPS:23.2593 iou:0.364131
Frame:374 FPS:22.4518 iou:0.364131
Frame:375 FPS:23.69 iou:0.364131
Frame:376 FPS:21.9732 iou:0.362273
Frame:377 FPS:22.9946 iou:0.360435
Frame:378 FPS:22.5024 iou:0.358614
Frame:379 FPS:22.6581 iou:0.356812
Frame:380 FPS:23.4489 iou:0.339544
Frame:381 FPS:24.1343 iou:0.337863
Frame:382 FPS:22.9146 iou:0.345542
Frame:383 FPS:22.8982 iou:0.353578
Frame:384 FPS:23.8982 iou:0.361996
Frame:385 FPS:23.2892 iou:0.360213
Frame:386 FPS:22.8979 iou:0.372929
Frame:387 FPS:22.7943 iou:0.371109
Frame:388 FPS:23.595 iou:0.371109
Frame:389 FPS:21.9907 iou:0.371109
Frame:390 FPS:23.1599 iou:0.371109
Frame:391 FPS:22.2588 iou:0.371109
Frame:392 FPS:23.4219 iou:0.371109
Frame:393 FPS:23.3866 iou:0.371109
Frame:394 FPS:22.969 iou:0.371109
Frame:395 FPS:22.8413 iou:0.371109
Frame:396 FPS:23.2985 iou:0.371109
Frame:397 FPS:21.9481 iou:0.371109
Frame:398 FPS:24.1131 iou:0.371109
Frame:399 FPS:23.3789 iou:0.371109
Frame:400 FPS:22.7846 iou:0.369308
Frame:401 FPS:23.3705 iou:0.369308
Frame:402 FPS:23.4428 iou:0.367524
Frame:403 FPS:23.1088 iou:0.367524
Frame:404 FPS:23.0704 iou:0.367524
Frame:405 FPS:23.0352 iou:0.367524
Frame:406 FPS:23.4754 iou:0.367524
Frame:407 FPS:22.1555 iou:0.353253
Frame:408 FPS:22.9053 iou:0.367524
Frame:409 FPS:23.1017 iou:0.367524
Frame:410 FPS:23.8667 iou:0.353253
Frame:411 FPS:23.6701 iou:0.353253
Frame:412 FPS:23.4384 iou:0.371109
Frame:413 FPS:22.8682 iou:0.376621
Frame:414 FPS:23.3287 iou:0.365616
Frame:415 FPS:23.2029 iou:0.361315
Frame:416 FPS:23.0593 iou:0.357114
Frame:417 FPS:23.6699 iou:0.353009
Frame:418 FPS:22.0459 iou:0.375912
Frame:419 FPS:23.4421 iou:0.374534
Frame:420 FPS:23.2605 iou:0.382611
Frame:421 FPS:22.9835 iou:0.395258
Frame:422 FPS:23.8716 iou:0.383897
Frame:423 FPS:23.364 iou:0.383897
Frame:424 FPS:22.6601 iou:0.383897
Frame:425 FPS:23.1284 iou:0.383897
Frame:426 FPS:23.139 iou:0.383897
Frame:427 FPS:24.6917 iou:0.378224
Frame:428 FPS:23.2237 iou:0.374534
Frame:429 FPS:23.7163 iou:0.369132
Frame:430 FPS:22.0476 iou:0.369132
Frame:431 FPS:23.7088 iou:0.369132
Frame:432 FPS:21.9407 iou:0.369132
Frame:433 FPS:24.1693 iou:0.360129
Frame:434 FPS:22.8955 iou:0.361454
Frame:435 FPS:23.5673 iou:0.367412
Frame:436 FPS:24.0337 iou:0.354851
Frame:437 FPS:23.5459 iou:0.342727
Frame:438 FPS:23.0724 iou:0.331025
Frame:439 FPS:23.6625 iou:0.341071
Frame:440 FPS:23.3187 iou:0.339432
Frame:441 FPS:23.3052 iou:0.323144
Frame:442 FPS:23.4169 iou:0.323144
Frame:443 FPS:23.1806 iou:0.336199
Frame:444 FPS:23.2142 iou:0.336199
Frame:445 FPS:23.7268 iou:0.323144
Frame:446 FPS:24.1454 iou:0.336199
Frame:447 FPS:23.3373 iou:0.323144
Frame:448 FPS:23.1966 iou:0.310596
Frame:449 FPS:22.724 iou:0.323144
Frame:450 FPS:23.1122 iou:0.323144
Frame:451 FPS:22.7888 iou:0.323144
Frame:452 FPS:23.1261 iou:0.323144
Frame:453 FPS:23.4892 iou:0.336199
Frame:454 FPS:23.5218 iou:0.323144
Frame:455 FPS:23.6022 iou:0.323144
Frame:456 FPS:23.7404 iou:0.323144
Frame:457 FPS:23.6232 iou:0.330747
Frame:458 FPS:23.8845 iou:0.334684
Frame:459 FPS:23.5812 iou:0.342847
Frame:460 FPS:23.5349 iou:0.342847
Frame:461 FPS:23.8399 iou:0.342847
Frame:462 FPS:23.4523 iou:0.329534
Frame:463 FPS:23.2845 iou:0.342847
Frame:464 FPS:22.7592 iou:0.342847
Frame:465 FPS:22.4525 iou:0.342847
Frame:466 FPS:23.6519 iou:0.342847
Frame:467 FPS:23.8125 iou:0.329534
Frame:468 FPS:23.9895 iou:0.329534
Frame:469 FPS:23.9729 iou:0.339613
Frame:470 FPS:23.7962 iou:0.338019
Frame:471 FPS:23.402 iou:0.334874
Frame:472 FPS:23.7032 iou:0.334874
Frame:473 FPS:23.8535 iou:0.334874
Frame:474 FPS:23.3064 iou:0.334874
Frame:475 FPS:23.5354 iou:0.334874
Frame:476 FPS:23.5363 iou:0.334874
Frame:477 FPS:23.6249 iou:0.334874
Frame:478 FPS:23.9613 iou:0.334874
Frame:479 FPS:23.9717 iou:0.334874
Frame:480 FPS:23.995 iou:0.334874
Frame:481 FPS:24.0792 iou:0.331788
Frame:482 FPS:23.1462 iou:0.330266
Frame:483 FPS:24.0226 iou:0.327264
Frame:484 FPS:23.0973 iou:0.331304
Frame:485 FPS:23.9805 iou:0.331304
Frame:486 FPS:23.6194 iou:0.335445
Frame:487 FPS:23.2116 iou:0.327264
Frame:488 FPS:24.1299 iou:0.323321
Frame:489 FPS:22.978 iou:0.315713
Frame:490 FPS:23.8446 iou:0.332378
Frame:491 FPS:23.5608 iou:0.323321
Frame:492 FPS:23.6538 iou:0.327264
Frame:493 FPS:23.3623 iou:0.327264
Frame:494 FPS:23.8653 iou:0.340485
Frame:495 FPS:23.3225 iou:0.327264
Frame:496 FPS:24.1054 iou:0.327264
Frame:497 FPS:24.9105 iou:0.327264
Frame:498 FPS:24.5644 iou:0.327264
Frame:499 FPS:23.9765 iou:0.340485
Frame:500 FPS:24.3223 iou:0.327264
Frame:501 FPS:23.1782 iou:0.327264
Frame:502 FPS:23.169 iou:0.327264
Frame:503 FPS:22.901 iou:0.327264
Frame:504 FPS:24.0255 iou:0.327264
Frame:505 FPS:23.8982 iou:0.325783
Frame:506 FPS:24.4201 iou:0.325783
Frame:507 FPS:23.3272 iou:0.337417
Frame:508 FPS:23.9348 iou:0.337417
Frame:509 FPS:23.7277 iou:0.322861
Frame:510 FPS:24.7022 iou:0.322861
Frame:511 FPS:23.499 iou:0.335904
Frame:512 FPS:24.2973 iou:0.335904
Frame:513 FPS:23.0524 iou:0.335904
Frame:514 FPS:23.5372 iou:0.335904
Frame:515 FPS:23.5139 iou:0.335904
Frame:516 FPS:24.3503 iou:0.335904
Frame:517 FPS:24.2618 iou:0.329985
Frame:518 FPS:24.8589 iou:0.324271
Frame:519 FPS:23.1971 iou:0.318752
Frame:520 FPS:23.9877 iou:0.318752
Frame:521 FPS:23.4244 iou:0.318752
Frame:522 FPS:23.2725 iou:0.318752
Frame:523 FPS:22.7772 iou:0.318752
Frame:524 FPS:24.5367 iou:0.318752
Frame:525 FPS:24.5068 iou:0.318752
Frame:526 FPS:23.6446 iou:0.318752
Frame:527 FPS:23.8198 iou:0.318752
Frame:528 FPS:23.033 iou:0.318752
Frame:529 FPS:23.2933 iou:0.321488
Frame:530 FPS:24.3855 iou:0.325681
Frame:531 FPS:23.8947 iou:0.328538
Frame:532 FPS:23.27 iou:0.327103
Frame:533 FPS:23.223 iou:0.324271
Frame:534 FPS:23.6657 iou:0.322874
Frame:535 FPS:23.3576 iou:0.322874
Frame:536 FPS:23.441 iou:0.334476
Frame:537 FPS:24.0456 iou:0.321488
Frame:538 FPS:24.1046 iou:0.314911
Frame:539 FPS:23.8165 iou:0.309844
Frame:540 FPS:20.1104 iou:0.303626
Frame:541 FPS:19.9803 iou:0.315892
Frame:542 FPS:20.2331 iou:0.319653
Frame:543 FPS:20.0542 iou:0.319653
Frame:544 FPS:19.3878 iou:0.318315
Frame:545 FPS:19.9124 iou:0.299846
Frame:546 FPS:22.7712 iou:0.310671
Frame:547 FPS:22.178 iou:0.31196
Frame:548 FPS:23.1263 iou:0.327279
Frame:549 FPS:23.4328 iou:0.315892
Frame:550 FPS:22.6381 iou:0.31326
Frame:551 FPS:21.9013 iou:0.309392
Frame:552 FPS:23.4831 iou:0.306867
Frame:553 FPS:23.9148 iou:0
Frames:552 AvgPrecisionKcf:1 AvgIouKcf:0.463331 SuccessRateKcf:0.268116 AvgFpsKcf:22.8985
