Frame:1 FPS:18.712 iou:0.956137
Frame:64 FPS:17.7501 iou:0.757667
Frame:65 FPS:17.7144 iou:0.766925
Frame:66 FPS:15.8653 iou:0.765999
Frame:67 FPS:10.3201 iou:0.742961
Frame:68 FPS:14.4908 iou:0.721665
Frame:69 FPS:17.782 iou:0.705202
Frame:70 FPS:18.0851 iou:0.695997
Frame:71 FPS:17.8057 iou:0.681653
Frame:72 FPS:18.0439 iou:0.705913
Frame:73 FPS:16.5513 iou:0.728547
Frame:74 FPS:14.159 iou:0.695625
Frame:75 FPS:17.8223 iou:0.676829
Frame:76 FPS:18.5804 iou:0.67526
Frame:77 FPS:15.7146 iou:0.68361
Frame:78 FPS:17.6868 iou:0.702535
Frame:79 FPS:10.4765 iou:0.690278
Frame:80 FPS:13.0352 iou:0.707876
Frame:81 FPS:18.1482 iou:0.688527
Frame:82 FPS:16.0893 iou:0.697695
Frame:83 FPS:17.44 iou:0.731486
Frame:84 FPS:18.1055 iou:0.728494
Frame:85 FPS:9.43009 iou:0.717146
Frame:86 FPS:14.4453 iou:0.715225
Frame:87 FPS:15.6678 iou:0.720145
Frame:88 FPS:17.1391 iou:0.714233
Frame:89 FPS:17.1107 iou:0.705613
Frame:90 FPS:14.6656 iou:0.713291
Frame:91 FPS:10.3596 iou:0.724426
Frame:92 FPS:12.5618 iou:0.721042
Frame:93 FPS:16.6788 iou:0.699461
Frame:94 FPS:18.7615 iou:0.684773
Frame:95 FPS:18.6163 iou:0.691809
Frame:96 FPS:18.7531 iou:0.703275
Frame:97 FPS:11.3589 iou:0.711456
Frame:98 FPS:13.5538 iou:0.711456
Frame:99 FPS:18.5391 iou:0.716944
Frame:100 FPS:18.4693 iou:0.711456
Frame:101 FPS:17.9805 iou:0.705706
Frame:102 FPS:17.8805 iou:0.700103
Frame:103 FPS:16.7128 iou:0.700103
Frame:104 FPS:16.6164 iou:0.69341
Frame:105 FPS:18.8758 iou:0.675725
Frame:106 FPS:19.6726 iou:0.668477
Frame:107 FPS:18.9444 iou:0.645494
Frame:108 FPS:19.0559 iou:0.640363
Frame:109 FPS:11.8826 iou:0.653699
Frame:110 FPS:13.6371 iou:0.676686
Frame:111 FPS:18.9288 iou:0.670948
Frame:112 FPS:19.6459 iou:0.670948
Frame:113 FPS:18.6383 iou:0.670948
Frame:114 FPS:19.2667 iou:0.670833
Frame:115 FPS:17.7317 iou:0.670948
Frame:116 FPS:16.7371 iou:0.670833
Frame:117 FPS:17.959 iou:0.670833
Frame:118 FPS:19.163 iou:0.670948
Frame:119 FPS:19.2415 iou:0.668075
Frame:120 FPS:19.8897 iou:0.670833
Frame:121 FPS:11.283 iou:0.650614
Frame:122 FPS:14.3998 iou:0.659298
Frame:123 FPS:19.5821 iou:0.642493
Frame:124 FPS:18.8965 iou:0.642106
Frame:125 FPS:19.6169 iou:0.644899
Frame:126 FPS:19.4132 iou:0.643351
Frame:127 FPS:17.0248 iou:0.628253
Frame:128 FPS:17.3894 iou:0.632554
Frame:129 FPS:19.5568 iou:0.627824
Frame:130 FPS:19.1783 iou:0.631493
Frame:131 FPS:19.4257 iou:0.620597
Frame:132 FPS:19.9144 iou:0.641901
Frame:133 FPS:11.3469 iou:0.636173
Frame:134 FPS:14.3688 iou:0.618119
Frame:135 FPS:20.0177 iou:0.633332
Frame:136 FPS:19.1928 iou:0.624161
Frame:137 FPS:18.9681 iou:0.630841
Frame:138 FPS:19.4539 iou:0.641995
Frame:139 FPS:17.0392 iou:0.618137
Frame:140 FPS:17.2601 iou:0.62279
Frame:141 FPS:19.2173 iou:0.618423
Frame:142 FPS:19.3736 iou:0.607545
Frame:143 FPS:19.1893 iou:0.611671
Frame:144 FPS:19.0656 iou:0.601722
Frame:145 FPS:11.0593 iou:0.601493
Frame:146 FPS:14.6157 iou:0.60181
Frame:147 FPS:19.3869 iou:0.609763
Frame:148 FPS:19.0231 iou:0.618869
Frame:149 FPS:19.6693 iou:0.616221
Frame:150 FPS:19.6409 iou:0.625502
Frame:151 FPS:11.1605 iou:0.613851
Frame:152 FPS:14.5368 iou:0.6001
Frame:153 FPS:18.9629 iou:0.610292
Frame:154 FPS:19.2209 iou:0.599891
Frame:155 FPS:19.2254 iou:0.603998
Frame:156 FPS:19.0796 iou:0.575597
Frame:157 FPS:17.3508 iou:0.564321
Frame:158 FPS:17.6795 iou:0.573861
Frame:159 FPS:18.605 iou:0.55526
Frame:160 FPS:19.3676 iou:0.557073
Frame:161 FPS:19.4468 iou:0.538419
Frame:162 FPS:19.461 iou:0.553077
Frame:163 FPS:11.4644 iou:0.555264
Frame:164 FPS:14.4512 iou:0.541953
Frame:165 FPS:19.02 iou:0.539224
Frame:166 FPS:19.4332 iou:0.537549
Frame:167 FPS:19.6276 iou:0.532665
Frame:168 FPS:19.2041 iou:0.54395
Frame:169 FPS:11.375 iou:0.560549
Frame:170 FPS:14.4132 iou:0.543287
Frame:171 FPS:17.9396 iou:0.557636
Frame:172 FPS:18.3199 iou:0.551134
Frame:173 FPS:19.7889 iou:0.557951
Frame:174 FPS:18.946 iou:0.56098
Frame:175 FPS:11.4362 iou:0.556088
Frame:176 FPS:14.0243 iou:0.547557
Frame:177 FPS:18.9532 iou:0.534616
Frame:178 FPS:19.0759 iou:0.521227
Frame:179 FPS:19.0709 iou:0.52268
Frame:180 FPS:19.1019 iou:0.510601
Frame:181 FPS:11.489 iou:0.525442
Frame:182 FPS:14.3282 iou:0.523474
Frame:183 FPS:19.5601 iou:0.520855
Frame:184 FPS:20.1801 iou:0.513373
Frame:185 FPS:19.7372 iou:0.514428
Frame:186 FPS:18.9194 iou:0.494162
Frame:187 FPS:11.3534 iou:0.48034
Frame:188 FPS:14.1393 iou:0.494052
Frame:189 FPS:19.5168 iou:0.497405
Frame:190 FPS:19.2118 iou:0.481707
Frame:191 FPS:19.679 iou:0.460882
Frame:192 FPS:19.4483 iou:0.451512
Frame:193 FPS:11.3041 iou:0.467862
Frame:194 FPS:14.5374 iou:0.477156
Frame:195 FPS:18.9667 iou:0.499329
Frame:196 FPS:19.5775 iou:0.491815
Frame:197 FPS:19.4648 iou:0.486762
Frame:198 FPS:19.071 iou:0.480653
Frame:199 FPS:16.4144 iou:0.477515
Frame:200 FPS:17.1082 iou:0.484894
Frame:201 FPS:18.86 iou:0.470453
Frame:202 FPS:19.8491 iou:0.469631
Frame:203 FPS:18.7427 iou:0.467791
Frame:204 FPS:19.1985 iou:0.466776
Frame:205 FPS:11.517 iou:0.467791
Frame:206 FPS:13.9015 iou:0.465697
Frame:207 FPS:19.8662 iou:0.464556
Frame:208 FPS:18.7227 iou:0.461053
Frame:209 FPS:19.2767 iou:0.458244
Frame:210 FPS:19.6617 iou:0.452727
Frame:211 FPS:11.1579 iou:0.451681
Frame:212 FPS:14.6701 iou:0.452814
Frame:213 FPS:19.528 iou:0.448138
Frame:214 FPS:18.8376 iou:0.450092
Frame:215 FPS:19.1282 iou:0.452566
Frame:216 FPS:19.6774 iou:0.450978
Frame:217 FPS:11.2959 iou:0.463665
Frame:218 FPS:14.2673 iou:0.471281
Frame:219 FPS:19.7604 iou:0.481725
Frame:220 FPS:18.9704 iou:0.483014
Frame:221 FPS:19.2365 iou:0.458533
Frame:222 FPS:19.4489 iou:0.463995
Frame:223 FPS:17.0287 iou:0.448267
Frame:224 FPS:17.5576 iou:0.453888
Frame:225 FPS:19.2003 iou:0.439398
Frame:226 FPS:19.2071 iou:0.447345
Frame:227 FPS:18.8197 iou:0.438629
Frame:228 FPS:20.1009 iou:0.452352
Frame:229 FPS:11.381 iou:0.428939
Frame:230 FPS:14.5769 iou:0.431893
Frame:231 FPS:20.0439 iou:0.443941
Frame:232 FPS:19.2302 iou:0.455474
Frame:233 FPS:19.3091 iou:0.455031
Frame:234 FPS:19.6068 iou:0.450935
Frame:235 FPS:11.2603 iou:0.441681
Frame:236 FPS:14.4803 iou:0.453924
Frame:237 FPS:20.0944 iou:0.450172
Frame:238 FPS:19.0796 iou:0.439268
Frame:239 FPS:19.4952 iou:0.441715
Frame:240 FPS:20.0168 iou:0.441049
Frame:241 FPS:11.3663 iou:0.45936
Frame:242 FPS:14.5119 iou:0.443795
Frame:243 FPS:20.1084 iou:0.440636
Frame:244 FPS:18.9641 iou:0.44309
Frame:245 FPS:19.3353 iou:0.431825
Frame:246 FPS:19.855 iou:0.439084
Frame:247 FPS:11.3796 iou:0.439444
Frame:248 FPS:14.447 iou:0.455821
Frame:249 FPS:19.8433 iou:0.458084
Frame:250 FPS:18.0258 iou:0.438541
Frame:251 FPS:19.5508 iou:0.42063
Frame:252 FPS:19.2414 iou:0.432639
Frame:253 FPS:11.3477 iou:0.43559
Frame:254 FPS:14.5405 iou:0.452296
Frame:255 FPS:18.7676 iou:0.444868
Frame:256 FPS:19.3891 iou:0.423351
Frame:257 FPS:19.5245 iou:0.441477
Frame:258 FPS:19.2635 iou:0.448141
Frame:259 FPS:17.0927 iou:0.450988
Frame:260 FPS:17.8721 iou:0.438131
Frame:261 FPS:18.717 iou:0.442166
Frame:262 FPS:19.387 iou:0.429375
Frame:263 FPS:20.032 iou:0.424808
Frame:264 FPS:19.213 iou:0.40095
Frame:265 FPS:11.5452 iou:0.412199
Frame:266 FPS:14.4073 iou:0.418643
Frame:267 FPS:19.2113 iou:0.411323
Frame:268 FPS:19.7888 iou:0.42223
Frame:269 FPS:19.9295 iou:0.422907
Frame:270 FPS:18.9362 iou:0.426675
Frame:271 FPS:11.5649 iou:0.396165
Frame:272 FPS:14.3324 iou:0.394981
Frame:273 FPS:19.5117 iou:0.396247
Frame:274 FPS:19.5353 iou:0.404592
Frame:275 FPS:20.1132 iou:0.411805
Frame:276 FPS:18.9051 iou:0.423629
Frame:277 FPS:11.4236 iou:0.429822
Frame:278 FPS:14.4882 iou:0.458444
Frame:279 FPS:18.8291 iou:0.473967
Frame:280 FPS:18.9356 iou:0.456829
Frame:281 FPS:19.2898 iou:0.472923
Frame:282 FPS:18.6247 iou:0.449526
Frame:283 FPS:11.3195 iou:0.433048
Frame:284 FPS:14.3908 iou:0.448408
Frame:285 FPS:18.9107 iou:0.4365
Frame:286 FPS:19.2357 iou:0.436384
Frame:287 FPS:19.8134 iou:0.439848
Frame:288 FPS:18.7145 iou:0.442377
Frame:289 FPS:11.3557 iou:0.433536
Frame:290 FPS:13.987 iou:0.433696
Frame:291 FPS:19.2537 iou:0.423454
Frame:292 FPS:19.1595 iou:0.414232
Frame:293 FPS:19.3866 iou:0.410715
Frame:294 FPS:19.0365 iou:0.406559
Frame:295 FPS:11.4727 iou:0.409307
Frame:296 FPS:13.9446 iou:0.398696
Frame:297 FPS:19.4357 iou:0.397048
Frame:298 FPS:19.3098 iou:0.394821
Frame:299 FPS:19.4229 iou:0.381953
Frame:300 FPS:19.3388 iou:0.372949
Frame:301 FPS:11.5629 iou:0.379718
Frame:302 FPS:14.0312 iou:0.379941
Frame:303 FPS:19.4971 iou:0.382514
Frame:304 FPS:19.2884 iou:0.37697
Frame:305 FPS:19.4122 iou:0.367513
Frame:306 FPS:19.1794 iou:0.374932
Frame:307 FPS:11.5267 iou:0.373188
Frame:308 FPS:13.8842 iou:0.367292
Frame:309 FPS:19.7571 iou:0.374901
Frame:310 FPS:19.3238 iou:0.363387
Frame:311 FPS:19.2456 iou:0.364454
Frame:312 FPS:19.3279 iou:0.3699
Frame:313 FPS:11.5916 iou:0.35647
Frame:314 FPS:13.9661 iou:0.377619
Frame:315 FPS:19.5962 iou:0.376474
Frame:316 FPS:19.1318 iou:0.379287
Frame:317 FPS:19.8626 iou:0.375056
Frame:318 FPS:18.9486 iou:0.360427
Frame:319 FPS:17.3344 iou:0.347238
Frame:320 FPS:17.181 iou:0.344541
Frame:321 FPS:18.8532 iou:0.338229
Frame:322 FPS:19.3753 iou:0.330625
Frame:323 FPS:19.5176 iou:0.334997
Frame:324 FPS:19.3581 iou:0.344994
Frame:325 FPS:11.5691 iou:0.351058
Frame:326 FPS:14.0133 iou:0.353216
Frame:327 FPS:19.3819 iou:0.366809
Frame:328 FPS:19.6327 iou:0.356263
Frame:329 FPS:19.4488 iou:0.353886
Frame:330 FPS:19.5132 iou:0.345004
Frame:331 FPS:11.4745 iou:0.355357
Frame:332 FPS:14.0947 iou:0.368227
Frame:333 FPS:19.6096 iou:0.376491
Frame:334 FPS:19.2528 iou:0.368907
Frame:335 FPS:19.0996 iou:0.356115
Frame:336 FPS:19.1449 iou:0.359742
Frame:337 FPS:11.6609 iou:0.364293
Frame:338 FPS:13.964 iou:0.355551
Frame:339 FPS:19.4055 iou:0.366976
Frame:340 FPS:18.9615 iou:0.365116
Frame:341 FPS:19.7902 iou:0.358102
Frame:342 FPS:19.4389 iou:0.349997
Frame:343 FPS:11.5927 iou:0.350622
Frame:344 FPS:14.1002 iou:0.357269
Frame:345 FPS:19.7712 iou:0.363032
Frame:346 FPS:19.5774 iou:0.374239
Frame:347 FPS:19.7969 iou:0.36042
Frame:348 FPS:19.664 iou:0.353832
Frame:349 FPS:11.6414 iou:0.355372
Frame:350 FPS:14.108 iou:0.354335
Frame:351 FPS:19.7232 iou:0.354264
Frame:352 FPS:19.6422 iou:0.351622
Frame:353 FPS:19.7834 iou:0.34411
Frame:354 FPS:19.0589 iou:0.347205
Frame:355 FPS:11.4588 iou:0.338447
Frame:356 FPS:14.2641 iou:0.336912
Frame:357 FPS:19.4365 iou:0.334738
Frame:358 FPS:19.5573 iou:0.337358
Frame:359 FPS:19.4641 iou:0.330284
Frame:360 FPS:19.6232 iou:0.326867
Frame:361 FPS:17.2884 iou:0.333077
Frame:362 FPS:17.3689 iou:0.335268
Frame:363 FPS:18.3284 iou:0.328863
Frame:364 FPS:19.7336 iou:0.311479
Frame:365 FPS:19.66 iou:0.322623
Frame:366 FPS:18.9377 iou:0.321388
Frame:367 FPS:11.551 iou:0.318128
Frame:368 FPS:14.0628 iou:0.318923
Frame:369 FPS:19.4783 iou:0.313991
Frame:370 FPS:19.2852 iou:0.306403
Frame:371 FPS:19.5825 iou:0.324528
Frame:372 FPS:19.3039 iou:0.329314
Frame:373 FPS:17.6405 iou:0.337606
Frame:374 FPS:17.4499 iou:0.342491
Frame:375 FPS:19.1292 iou:0.347529
Frame:376 FPS:19.7163 iou:0.331967
Frame:377 FPS:19.8819 iou:0.326449
Frame:378 FPS:19.3809 iou:0.316727
Frame:379 FPS:17.5451 iou:0.33618
Frame:380 FPS:17.107 iou:0.343098
Frame:381 FPS:18.6846 iou:0.338179
Frame:382 FPS:19.2806 iou:0.325505
Frame:383 FPS:19.8398 iou:0.336164
Frame:384 FPS:19.362 iou:0.323663
Frame:385 FPS:17.3366 iou:0.341676
Frame:386 FPS:17.7992 iou:0.331601
Frame:387 FPS:19.0611 iou:0.333993
Frame:388 FPS:19.686 iou:0.347797
Frame:389 FPS:19.6244 iou:0.353186
Frame:390 FPS:19.4893 iou:0.352341
Frame:391 FPS:11.6114 iou:0.334436
Frame:392 FPS:14.2177 iou:0.31743
Frame:393 FPS:19.7225 iou:0.308372
Frame:394 FPS:19.386 iou:0.305912
Frame:395 FPS:19.5463 iou:0.309303
Frame:396 FPS:19.5734 iou:0.314867
Frame:397 FPS:17.6475 iou:0.295303
Frame:398 FPS:17.644 iou:0.285594
Frame:399 FPS:19.0437 iou:0.288551
Frame:400 FPS:19.7862 iou:0.286483
Frame:401 FPS:19.9652 iou:0.27895
Frame:402 FPS:19.6942 iou:0.284152
Frame:403 FPS:17.8896 iou:0.276057
Frame:404 FPS:17.837 iou:0.26737
Frame:405 FPS:18.7485 iou:0.274259
Frame:406 FPS:19.9497 iou:0.291507
Frame:407 FPS:19.4894 iou:0.289118
Frame:408 FPS:19.4098 iou:0.298525
Frame:409 FPS:17.8458 iou:0.294133
Frame:410 FPS:18.4343 iou:0.290569
Frame:411 FPS:19.5249 iou:0.310946
Frame:412 FPS:20.25 iou:0.323238
Frame:413 FPS:20.1043 iou:0.323405
Frame:414 FPS:19.9777 iou:0.31099
Frame:415 FPS:11.6259 iou:0.295454
Frame:416 FPS:14.2993 iou:0.303356
Frame:417 FPS:19.4689 iou:0.292583
Frame:418 FPS:20.0026 iou:0.284692
Frame:419 FPS:19.6513 iou:0.290525
Frame:420 FPS:19.6779 iou:0.29752
Frame:421 FPS:11.6197 iou:0.303253
Frame:422 FPS:13.9743 iou:0.305671
Frame:423 FPS:19.8483 iou:0.30199
Frame:424 FPS:19.4144 iou:0.290596
Frame:425 FPS:19.7889 iou:0.281956
Frame:426 FPS:19.6504 iou:0.281466
Frame:427 FPS:11.7528 iou:0.291233
Frame:428 FPS:13.8972 iou:0.285515
Frame:429 FPS:19.3472 iou:0.279382
Frame:430 FPS:19.4447 iou:0.282236
Frame:431 FPS:19.4058 iou:0.272671
Frame:432 FPS:19.6659 iou:0.283263
Frame:433 FPS:11.786 iou:0.297098
Frame:434 FPS:14.0832 iou:0.302016
Frame:435 FPS:18.7076 iou:0.321129
Frame:436 FPS:19.9885 iou:0.319504
Frame:437 FPS:19.7417 iou:0.29895
Frame:438 FPS:19.5791 iou:0.287712
Frame:439 FPS:11.7526 iou:0.287488
Frame:440 FPS:14.0832 iou:0.300751
Frame:441 FPS:19.5209 iou:0.313401
Frame:442 FPS:19.5211 iou:0.301105
Frame:443 FPS:19.4266 iou:0.303586
Frame:444 FPS:19.2883 iou:0.303045
Frame:445 FPS:17.3656 iou:0.297246
Frame:446 FPS:17.7278 iou:0.308127
Frame:447 FPS:19.1159 iou:0.315685
Frame:448 FPS:19.7522 iou:0.308711
Frame:449 FPS:19.473 iou:0.305443
Frame:450 FPS:19.5276 iou:0.299612
Frame:451 FPS:11.9368 iou:0.279413
Frame:452 FPS:14.2594 iou:0.280593
Frame:453 FPS:19.5619 iou:0.275715
Frame:454 FPS:20.1388 iou:0.28151
Frame:455 FPS:20.304 iou:0.290794
Frame:456 FPS:19.3741 iou:0.301168
Frame:457 FPS:11.9472 iou:0.301085
Frame:458 FPS:13.9941 iou:0.297167
Frame:459 FPS:19.3532 iou:0.308651
Frame:460 FPS:19.683 iou:0.298551
Frame:461 FPS:19.6243 iou:0.301002
Frame:462 FPS:19.6047 iou:0.297706
Frame:463 FPS:11.7495 iou:0.288674
Frame:464 FPS:14.0725 iou:0.304596
Frame:465 FPS:19.6974 iou:0.2972
Frame:466 FPS:19.7416 iou:0.298959
Frame:467 FPS:19.8104 iou:0.300075
Frame:468 FPS:19.5793 iou:0.297772
Frame:469 FPS:11.7031 iou:0.292654
Frame:470 FPS:13.9625 iou:0.295268
Frame:471 FPS:19.9886 iou:0.287642
Frame:472 FPS:19.8818 iou:0.290758
Frame:473 FPS:19.862 iou:0.296372
Frame:474 FPS:19.8078 iou:0.28895
Frame:475 FPS:11.6276 iou:0.301134
Frame:476 FPS:13.8622 iou:0.291157
Frame:477 FPS:19.8177 iou:0.294442
Frame:478 FPS:19.1668 iou:0.285337
Frame:479 FPS:19.7133 iou:0.287125
Frame:480 FPS:19.5214 iou:0.297104
Frame:481 FPS:11.7251 iou:0.289035
Frame:482 FPS:14.0044 iou:0.289687
Frame:483 FPS:19.5339 iou:0.29539
Frame:484 FPS:19.2695 iou:0.302342
Frame:485 FPS:19.4873 iou:0.295738
Frame:486 FPS:19.04 iou:0.305743
Frame:487 FPS:11.556 iou:0.314597
Frame:488 FPS:14.0555 iou:0.31725
Frame:489 FPS:19.8133 iou:0.316998
Frame:490 FPS:19.656 iou:0.303895
Frame:491 FPS:19.7467 iou:0.289973
Frame:492 FPS:19.5299 iou:0.278705
Frame:493 FPS:11.5547 iou:0.289318
Frame:494 FPS:14.0537 iou:0.299096
Frame:495 FPS:19.8827 iou:0.294971
Frame:496 FPS:19.4064 iou:0.29828
Frame:497 FPS:19.7235 iou:0.28447
Frame:498 FPS:19.3618 iou:0.281554
Frame:499 FPS:17.4222 iou:0.294069
Frame:500 FPS:17.7145 iou:0.283305
Frame:501 FPS:18.905 iou:0.286006
Frame:502 FPS:19.7405 iou:0.30006
Frame:503 FPS:19.0017 iou:0.301221
Frame:504 FPS:18.9963 iou:0.293191
Frame:505 FPS:11.6594
Frames:504 AvgPrecision:0.363095 AvgIou:0.492448 SuccessRate:0.367063 IniFps:1.19829 AvgFps:17.2989 
