Frame:1 FPS:20.8427 iou:0.814884
Frame:179 FPS:20.8439 iou:0.805122
Frame:180 FPS:19.6441 iou:0.780941
Frame:181 FPS:12.5276 iou:0.893746
Frame:182 FPS:14.0017 iou:0.888174
Frame:183 FPS:19.7028 iou:0.868421
Frame:184 FPS:20.5627 iou:0.841699
Frame:185 FPS:20.554 iou:0.833603
Frame:186 FPS:19.5871 iou:0.76959
Frame:187 FPS:12.4948 iou:0.86715
Frame:188 FPS:14.0608 iou:0.836635
Frame:189 FPS:19.6528 iou:0.752804
Frame:190 FPS:20.604 iou:0.77112
Frame:191 FPS:20.861 iou:0.811396
Frame:192 FPS:19.6349 iou:0.833672
Frame:193 FPS:12.536 iou:0.805127
Frame:194 FPS:14.035 iou:0.790505
Frame:195 FPS:19.9246 iou:0.785146
Frame:196 FPS:20.7903 iou:0.771306
Frame:197 FPS:20.6489 iou:0.753967
Frame:198 FPS:19.2558 iou:0.704102
Frame:199 FPS:12.477 iou:0.753184
Frame:200 FPS:13.9007 iou:0.742543
Frame:201 FPS:19.6632 iou:0.73784
Frame:202 FPS:20.5218 iou:0.8179
Frame:203 FPS:21.1073 iou:0.857409
Frame:204 FPS:19.7853 iou:0.862392
Frame:205 FPS:12.5024 iou:0.845757
Frame:206 FPS:13.9668 iou:0.764843
Frame:207 FPS:19.8004 iou:0.678944
Frame:208 FPS:20.7607 iou:0.626297
Frame:209 FPS:20.5954 iou:0.673247
Frame:210 FPS:19.5437 iou:0.659104
Frame:211 FPS:12.5677 iou:0.662463
Frame:212 FPS:14.095 iou:0.745958
Frame:213 FPS:19.5384 iou:0.673373
Frame:214 FPS:20.1026 iou:0.761736
Frame:215 FPS:20.7795 iou:0.832325
Frame:216 FPS:19.3879 iou:0.874748
Frame:217 FPS:12.6304 iou:0.867233
Frame:218 FPS:13.9025 iou:0.851126
Frame:219 FPS:19.6089 iou:0.765608
Frame:220 FPS:20.3126 iou:0.895394
Frame:221 FPS:20.5663 iou:0.844415
Frame:222 FPS:19.6928 iou:0.733551
Frame:223 FPS:12.5345 iou:0.78704
Frame:224 FPS:14.2075 iou:0.772317
Frame:225 FPS:19.5339 iou:0.668379
Frame:226 FPS:20.5341 iou:0.732315
Frame:227 FPS:20.4588 iou:0.764502
Frame:228 FPS:19.5123 iou:0.812847
Frame:229 FPS:12.5366 iou:0.806808
Frame:230 FPS:13.9688 iou:0.742558
Frame:231 FPS:19.6279 iou:0.725408
Frame:232 FPS:20.6087 iou:0.654475
Frame:233 FPS:20.482 iou:0.692473
Frame:234 FPS:19.451 iou:0.622079
Frame:235 FPS:12.5355 iou:0.669269
Frame:236 FPS:13.9101 iou:0.745665
Frame:237 FPS:19.6435 iou:0.768536
Frame:238 FPS:20.7061 iou:0.800371
Frame:239 FPS:20.7787 iou:0.808774
Frame:240 FPS:19.3636 iou:0.816691
Frame:241 FPS:12.552 iou:0.804449
Frame:242 FPS:13.8401 iou:0.766885
Frame:243 FPS:19.7679 iou:0.761084
Frame:244 FPS:20.2384 iou:0.753077
Frame:245 FPS:20.7139 iou:0.808753
Frame:246 FPS:19.4786 iou:0.895523
Frame:247 FPS:12.5547 iou:0.85056
Frame:248 FPS:14.0778 iou:0.818277
Frame:249 FPS:19.2866 iou:0.833592
Frame:250 FPS:20.6697 iou:0.818921
Frame:251 FPS:21.5763 iou:0.764294
Frame:252 FPS:20.0442 iou:0.717075
Frame:253 FPS:12.6076 iou:0.771611
Frame:254 FPS:13.9993 iou:0.800516
Frame:255 FPS:19.5336 iou:0.760771
Frame:256 FPS:20.4346 iou:0.818955
Frame:257 FPS:21.3134 iou:0.88326
Frame:258 FPS:20.1625 iou:0.870566
Frame:259 FPS:12.541 iou:0.836933
Frame:260 FPS:14.0575 iou:0.778742
Frame:261 FPS:19.5888 iou:0.729231
Frame:262 FPS:20.3795 iou:0.764521
Frame:263 FPS:21.2925 iou:0.795168
Frame:264 FPS:20.0313 iou:0.74543
Frame:265 FPS:12.5849 iou:0.775697
Frame:266 FPS:14.1313 iou:0.828648
Frame:267 FPS:19.748 iou:0.806314
Frame:268 FPS:20.4154 iou:0.811784
Frame:269 FPS:20.6568 iou:0.819346
Frame:270 FPS:19.4769 iou:0.838813
Frame:271 FPS:12.5423 iou:0.848803
Frame:272 FPS:14.0384 iou:0.857059
Frame:273 FPS:19.6643 iou:0.813977
Frame:274 FPS:20.9231 iou:0.765713
Frame:275 FPS:20.9774 iou:0.82325
Frame:276 FPS:19.8755 iou:0.790731
Frame:277 FPS:12.3618 iou:0.87274
Frame:278 FPS:14.1642 iou:0.907426
Frame:279 FPS:19.7584 iou:0.93785
Frame:280 FPS:20.5422 iou:0.903134
Frame:281 FPS:20.8825 iou:0.936601
Frame:282 FPS:19.5087 iou:0.870733
Frame:283 FPS:12.6513 iou:0.904927
Frame:284 FPS:13.9672 iou:0.85788
Frame:285 FPS:19.9378 iou:0.925347
Frame:286 FPS:20.4925 iou:0.887927
Frame:287 FPS:21.4066 iou:0.821909
Frame:288 FPS:19.9275 iou:0.881931
Frame:289 FPS:12.6213 iou:0.890383
Frame:290 FPS:14.0382 iou:0.860495
Frame:291 FPS:19.8263 iou:0.889542
Frame:292 FPS:20.4332 iou:0.915032
Frame:293 FPS:20.6614 iou:0.968404
Frame:294 FPS:19.6529 iou:0.928796
Frame:295 FPS:12.6315 iou:0.951098
Frame:296 FPS:13.9095 iou:0.890607
Frame:297 FPS:19.958 iou:0.911023
Frame:298 FPS:20.5306 iou:0.875525
Frame:299 FPS:21.0403 iou:0.820023
Frame:300 FPS:19.9207 iou:0.824154
Frame:301 FPS:12.5375 iou:0.873163
Frame:302 FPS:14.0953 iou:0.911953
Frame:303 FPS:19.7447 iou:0.897063
Frame:304 FPS:20.3155 iou:0.900508
Frame:305 FPS:21.3517 iou:0.89643
Frame:306 FPS:20.0042 iou:0.927457
Frame:307 FPS:12.4043 iou:0.918866
Frame:308 FPS:13.9534 iou:0.869627
Frame:309 FPS:19.8982 iou:0.872186
Frame:310 FPS:20.818 iou:0.8676
Frame:311 FPS:21.0307 iou:0.932619
Frame:312 FPS:19.2666 iou:0.903807
Frame:313 FPS:18.1696 iou:0.90706
Frame:314 FPS:18.8845 iou:0.858043
Frame:315 FPS:19.1382 iou:0.826169
Frame:316 FPS:21.1559 iou:0.85508
Frame:317 FPS:21.3603 iou:0.928136
Frame:318 FPS:19.4424 iou:0.924058
Frame:319 FPS:12.233 iou:0.911421
Frame:320 FPS:14.6539 iou:0.850263
Frame:321 FPS:19.696 iou:0.858227
Frame:322 FPS:20.4236 iou:0.896654
Frame:323 FPS:20.5679 iou:0.915602
Frame:324 FPS:20.0946 iou:0.892212
Frame:325 FPS:12.2408 iou:0.854158
Frame:326 FPS:14.6493 iou:0.888765
Frame:327 FPS:19.6118 iou:0.833496
Frame:328 FPS:20.0385 iou:0.841723
Frame:329 FPS:20.4833 iou:0.83721
Frame:330 FPS:13.7757 iou:0.848381
Frame:331 FPS:12.8961 iou:0.86425
Frame:332 FPS:14.2163 iou:0.853101
Frame:333 FPS:13.7155 iou:0.824737
Frame:334 FPS:14.2431 iou:0.925355
Frame:335 FPS:14.4852 iou:0.832814
Frame:336 FPS:13.7363 iou:0.787165
Frame:337 FPS:12.8808 iou:0.847304
Frame:338 FPS:14.3838 iou:0.920999
Frame:339 FPS:13.7039 iou:0.916463
Frame:340 FPS:19.2611 iou:0.898283
Frame:341 FPS:20.911 iou:0.912356
Frame:342 FPS:19.5121 iou:0.848253
Frame:343 FPS:12.3073 iou:0.833614
Frame:344 FPS:14.5867 iou:0.878982
Frame:345 FPS:19.7907 iou:0.896757
Frame:346 FPS:20.2173 iou:0.841139
Frame:347 FPS:20.7819 iou:0.845791
Frame:348 FPS:19.8526 iou:0.831874
Frame:349 FPS:12.3264 iou:0.852949
Frame:350 FPS:14.5125 iou:0.866393
Frame:351 FPS:19.4914 iou:0.853364
Frame:352 FPS:20.18 iou:0.869713
Frame:353 FPS:20.7734 iou:0.901027
Frame:354 FPS:19.7496 iou:0.851095
Frame:355 FPS:12.348 iou:0.869213
Frame:356 FPS:14.6143 iou:0.897512
Frame:357 FPS:19.6302 iou:0.856858
Frame:358 FPS:20.4099 iou:0.856822
Frame:359 FPS:21.2979 iou:0.932936
Frame:360 FPS:20.0735 iou:0.930376
Frame:361 FPS:12.3791 iou:0.845119
Frame:362 FPS:14.2796 iou:0.903444
Frame:363 FPS:19.6456 iou:0.872654
Frame:364 FPS:20.3136 iou:0.901777
Frame:365 FPS:20.3462 iou:0.790954
Frame:366 FPS:19.9351 iou:0.773161
Frame:367 FPS:12.2792 iou:0.759364
Frame:368 FPS:14.7305 iou:0.7777
Frame:369 FPS:19.6112 iou:0.765315
Frame:370 FPS:20.1462 iou:0.848104
Frame:371 FPS:20.3586 iou:0.772008
Frame:372 FPS:19.6365 iou:0.886309
Frame:373 FPS:12.2776 iou:0.905887
Frame:374 FPS:14.6303 iou:0.878629
Frame:375 FPS:19.4755 iou:0.92001
Frame:376 FPS:20.673 iou:0.907642
Frame:377 FPS:20.9142 iou:0.848539
Frame:378 FPS:19.8348 iou:0.876001
Frame:379 FPS:12.4203 iou:0.876001
Frame:380 FPS:14.4885 iou:0.920382
Frame:381 FPS:19.533 iou:0.920685
Frame:382 FPS:20.3397 iou:0.920685
Frame:383 FPS:20.3432 iou:0.833548
Frame:384 FPS:19.3192 iou:0.856149
Frame:385 FPS:12.402 iou:0.900402
Frame:386 FPS:14.3829 iou:0.884571
Frame:387 FPS:19.452 iou:0.881755
Frame:388 FPS:20.4864 iou:0.882648
Frame:389 FPS:20.4567 iou:0.809158
Frame:390 FPS:19.2848 iou:0.826211
Frame:391 FPS:12.8135 iou:0.881677
Frame:392 FPS:14.182 iou:0.851225
Frame:393 FPS:13.7872 iou:0.84127
Frame:394 FPS:15.1049 iou:0.852631
Frame:395 FPS:18.6871 iou:0.881755
Frame:396 FPS:19.9289 iou:0.880302
Frame:397 FPS:12.6917 iou:0.840397
Frame:398 FPS:14.0171 iou:0.920647
Frame:399 FPS:19.7488 iou:0.908104
Frame:400 FPS:20.657 iou:0.874117
Frame:401 FPS:21.2338 iou:0.810817
Frame:402 FPS:19.9844 iou:0.813063
Frame:403 FPS:12.7243 iou:0.773716
Frame:404 FPS:14.1761 iou:0.840433
Frame:405 FPS:19.9486 iou:0.809437
Frame:406 FPS:21.3073 iou:0.823059
Frame:407 FPS:21.0696 iou:0.848363
Frame:408 FPS:19.9048 iou:0.889875
Frame:409 FPS:12.6906 iou:0.885498
Frame:410 FPS:14.1939 iou:0.889149
Frame:411 FPS:19.7057 iou:0.864432
Frame:412 FPS:21.1002 iou:0.914592
Frame:413 FPS:21.1285 iou:0.834533
Frame:414 FPS:20.1109 iou:0.79557
Frame:415 FPS:12.5585 iou:0.855256
Frame:416 FPS:14.3865 iou:0.788052
Frame:417 FPS:19.8844 iou:0.817131
Frame:418 FPS:20.3829 iou:0.758135
Frame:419 FPS:20.9392 iou:0.863612
Frame:420 FPS:19.7174 iou:0.808274
Frame:421 FPS:12.5049 iou:0.885684
Frame:422 FPS:14.5524 iou:0.814628
Frame:423 FPS:19.6987 iou:0.846731
Frame:424 FPS:20.6202 iou:0.8416
Frame:425 FPS:21.3105 iou:0.869682
Frame:426 FPS:20.0003 iou:0.82356
Frame:427 FPS:12.5526 iou:0.810995
Frame:428 FPS:14.4544 iou:0.892095
Frame:429 FPS:19.7179 iou:0.892095
Frame:430 FPS:21.3697 iou:0.891437
Frame:431 FPS:20.776 iou:0.793604
Frame:432 FPS:19.858 iou:0.742287
Frame:433 FPS:12.5356 iou:0.874982
Frame:434 FPS:14.4696 iou:0.817694
Frame:435 FPS:20.1847 iou:0.870624
Frame:436 FPS:21.1223 iou:0.870803
Frame:437 FPS:21.6139 iou:0.847848
Frame:438 FPS:19.5578 iou:0.900257
Frame:439 FPS:18.7903 iou:0.837277
Frame:440 FPS:19.4693 iou:0.867641
Frame:441 FPS:18.6801 iou:0.822499
Frame:442 FPS:20.8376 iou:0.839144
Frame:443 FPS:21.0646 iou:0.776711
Frame:444 FPS:19.6376 iou:0.809608
Frame:445 FPS:18.6901 iou:0.802028
Frame:446 FPS:18.2296 iou:0.833857
Frame:447 FPS:18.9142 iou:0.787419
Frame:448 FPS:20.669 iou:0.771444
Frame:449 FPS:20.6744 iou:0.779971
Frame:450 FPS:19.7876 iou:0.794949
Frame:451 FPS:12.6042 iou:0.796129
Frame:452 FPS:14.4387 iou:0.78866
Frame:453 FPS:19.3427 iou:0.829408
Frame:454 FPS:20.8185 iou:0.792059
Frame:455 FPS:20.7631 iou:0.8168
Frame:456 FPS:20.0206 iou:0.778113
Frame:457 FPS:12.6274 iou:0.769114
Frame:458 FPS:14.2413 iou:0.869864
Frame:459 FPS:19.6761 iou:0.795474
Frame:460 FPS:21.3815 iou:0.788822
Frame:461 FPS:21.0137 iou:0.862573
Frame:462 FPS:19.8767 iou:0.819188
Frame:463 FPS:12.7275 iou:0.835134
Frame:464 FPS:14.3718 iou:0.928211
Frame:465 FPS:20.0776 iou:0.882412
Frame:466 FPS:20.9768 iou:0.928855
Frame:467 FPS:20.8965 iou:0.810754
Frame:468 FPS:19.8791 iou:0.814473
Frame:469 FPS:12.6111 iou:0.806038
Frame:470 FPS:13.3312 iou:0.758909
Frame:471 FPS:19.005 iou:0.795688
Frame:472 FPS:21.1249 iou:0.809056
Frame:473 FPS:21.1433 iou:0.808043
Frame:474 FPS:20.0995 iou:0.795831
Frame:475 FPS:12.4874 iou:0.779918
Frame:476 FPS:14.4877 iou:0.806847
Frame:477 FPS:19.824 iou:0.785632
Frame:478 FPS:20.5621 iou:0.758288
Frame:479 FPS:21.3894 iou:0.754342
Frame:480 FPS:19.7725 iou:0.791686
Frame:481 FPS:18.9727 iou:0.763268
Frame:482 FPS:19.3508 iou:0.805344
Frame:483 FPS:18.8801 iou:0.813891
Frame:484 FPS:21.0779 iou:0.87746
Frame:485 FPS:21.6281 iou:0.840809
Frame:486 FPS:19.9157 iou:0.860537
Frame:487 FPS:12.5039 iou:0.93689
Frame:488 FPS:14.5673 iou:0.863378
Frame:489 FPS:19.7333 iou:0.885136
Frame:490 FPS:20.635 iou:0.891912
Frame:491 FPS:20.825 iou:0.825381
Frame:492 FPS:19.969 iou:0.834758
Frame:493 FPS:12.5037 iou:0.828625
Frame:494 FPS:14.6073 iou:0.830573
Frame:495 FPS:20.2997 iou:0.795989
Frame:496 FPS:20.6126 iou:0.759392
Frame:497 FPS:20.9335 iou:0.767666
Frame:498 FPS:20.3362 iou:0.796133
Frame:499 FPS:12.5136 iou:0.798837
Frame:500 FPS:14.5606 iou:0.836932
Frame:501 FPS:20.1203 iou:0.840882
Frame:502 FPS:20.9423 iou:0.857783
Frame:503 FPS:21.4315 iou:0.857783
Frame:504 FPS:19.7919 iou:0.808069
Frame:505 FPS:18.2267 iou:0.833995
Frame:506 FPS:18.976 iou:0.79
Frame:507 FPS:19.2313 iou:0.798935
Frame:508 FPS:21.0026 iou:0.764596
Frame:509 FPS:21.073 iou:0.878777
Frame:510 FPS:19.9026 iou:0.837214
Frame:511 FPS:18.3385 iou:0.814967
Frame:512 FPS:18.5575 iou:0.812254
Frame:513 FPS:18.9501 iou:0.822683
Frame:514 FPS:20.9724 iou:0.826684
Frame:515 FPS:21.3409 iou:0.892104
Frame:516 FPS:19.9854 iou:0.879991
Frame:517 FPS:12.5264 iou:0.893085
Frame:518 FPS:14.5182 iou:0.867676
Frame:519 FPS:19.9465 iou:0.948631
Frame:520 FPS:20.7457 iou:0.903231
Frame:521 FPS:21.3567 iou:0.847852
Frame:522 FPS:20.1134 iou:0.816467
Frame:523 FPS:19.0381 iou:0.816846
Frame:524 FPS:19.1425 iou:0.79914
Frame:525 FPS:19.3716 iou:0.804298
Frame:526 FPS:21.3144 iou:0.821488
Frame:527 FPS:20.8944 iou:0.783086
Frame:528 FPS:20.1348 iou:0.776541
Frame:529 FPS:12.5514 iou:0.776945
Frame:530 FPS:14.5416 iou:0.79026
Frame:531 FPS:17.4426 iou:0.826557
Frame:532 FPS:14.4415 iou:0.827884
Frame:533 FPS:14.2672 iou:0.755943
Frame:534 FPS:13.7926 iou:0.766238
Frame:535 FPS:12.8042 iou:0.831975
Frame:536 FPS:14.287 iou:0.807171
Frame:537 FPS:15.3373 iou:0.826345
Frame:538 FPS:20.6078 iou:0.805546
Frame:539 FPS:20.872 iou:0.865964
Frame:540 FPS:19.8501 iou:0.89281
Frame:541 FPS:12.3528 iou:0.87535
Frame:542 FPS:14.6582 iou:0.902282
Frame:543 FPS:19.505 iou:0.847303
Frame:544 FPS:20.3819 iou:0.848397
Frame:545 FPS:20.674 iou:0.803856
Frame:546 FPS:19.5267 iou:0.732795
Frame:547 FPS:12.3641 iou:0.787089
Frame:548 FPS:14.5866 iou:0.715052
Frame:549 FPS:19.6158 iou:0.764682
Frame:550 FPS:20.3619 iou:0.849608
Frame:551 FPS:20.5588 iou:0.794954
Frame:552 FPS:19.2324 iou:0.756962
Frame:553 FPS:12.3885 iou:0.84582
Frame:554 FPS:14.438 iou:0.787846
Frame:555 FPS:19.4157 iou:0.841069
Frame:556 FPS:20.6988 iou:0.8065
Frame:557 FPS:20.6397 iou:0.889399
Frame:558 FPS:19.8722 iou:0.83558
Frame:559 FPS:12.4414 iou:0.893976
Frame:560 FPS:14.5254 iou:0.866044
Frame:561 FPS:19.5678 iou:0.890544
Frame:562 FPS:19.2512 iou:0.807823
Frame:563 FPS:20.9235 iou:0.869229
Frame:564 FPS:19.7934 iou:0.86347
Frame:565 FPS:18.6415 iou:0.856334
Frame:566 FPS:18.7787 iou:0.898514
Frame:567 FPS:18.793 iou:0.818541
Frame:568 FPS:20.3194 iou:0.786001
Frame:569 FPS:21.4711 iou:0.895714
Frame:570 FPS:19.7625 iou:0.896147
Frame:571 FPS:12.6521 iou:0.899988
Frame:572 FPS:14.2311 iou:0.8617
Frame:573 FPS:19.524 iou:0.840594
Frame:574 FPS:20.8224 iou:0.827243
Frame:575 FPS:20.3003 iou:0.806194
Frame:576 FPS:20.3533 iou:0.838928
Frame:577 FPS:12.3983 iou:0.838928
Frame:578 FPS:14.5777 iou:0.838202
Frame:579 FPS:19.9552 iou:0.838928
Frame:580 FPS:20.4518 iou:0.838928
Frame:581 FPS:20.84 iou:0.761405
Frame:582 FPS:19.4909 iou:0.761405
Frame:583 FPS:12.4662 iou:0.832521
Frame:584 FPS:14.5491 iou:0.868517
Frame:585 FPS:19.4593 iou:0.876105
Frame:586 FPS:20.6784 iou:0.887989
Frame:587 FPS:21.031 iou:0.894263
Frame:588 FPS:19.8734 iou:0.897061
Frame:589 FPS:18.7784 iou:0.889103
Frame:590 FPS:18.2184 iou:0.77709
Frame:591 FPS:19.1295 iou:0.760281
Frame:592 FPS:20.0024 iou:0.759475
Frame:593 FPS:21.5907 iou:0.71152
Frame:594 FPS:19.9812 iou:0.695476
Frame:595 FPS:12.5725 iou:0.699699
Frame:596 FPS:14.2701 iou:0.853617
Frame:597 FPS:19.3255 iou:0.836802
Frame:598 FPS:21.0012 iou:0.836802
Frame:599 FPS:20.1825 iou:0.744658
Frame:600 FPS:19.2485 iou:0.759475
Frame:601 FPS:12.5721 iou:0.767229
Frame:602 FPS:14.3635 iou:0.759475
Frame:603 FPS:19.5946 iou:0.77792
Frame:604 FPS:20.5322 iou:0.780391
Frame:605 FPS:20.3018 iou:0.788305
Frame:606 FPS:19.6134 iou:0.721493
Frame:607 FPS:12.4801 iou:0.792624
Frame:608 FPS:14.5012 iou:0.715525
Frame:609 FPS:19.6542 iou:0.710908
Frame:610 FPS:21.0311 iou:0.691736
